"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901888","GO:1901888","regulation of cell junction assembly","21/852","325/25730",0.0646153846153846,1.95135427952329,3.19409534692952,0.00292580644388385,0.0394462835900067,0.0311101610918523,"Cav1/Ube2v2/Rap1a/Adgrl4/Rap1b/Aplnr/Enpp2/S100a10/Mef2c/Kdr/Gpm6b/Xlr4b/Cldn5/Samd4/Lims1/Wnt5a/Mark1/Rtn4/Slitrk6/Trim47/Flrt3",21
"GO:0009100","GO:0009100","glycoprotein metabolic process","22/852","347/25730",0.0634005763688761,1.91466764081125,3.17453483077832,0.00296902051998531,0.0399195354613326,0.0314834013724068,"St8sia4/Csgalnact2/C1galt1/Bpnt2/Galnt15/Apcs/Bace2/Cytl1/Dse/Mustn1/B3galnt1/Sulf1/Poglut3/Dsel/Il33/Hexb/Chsy3/Bmp2/Galnt18/Bmpr1b/Phlda1/St6galnac3",22
"GO:0110053","GO:0110053","regulation of actin filament organization","19/852","283/25730",0.0671378091872792,2.02753031735762,3.21657058896363,0.0029817388836001,0.0399812998533954,0.0315321131904018,"Pecam1/S1pr1/S100a10/Capza2/Lmod1/Rgs4/Ccl24/Mtpn/Arpc3/Rgcc/Ccn2/Ccl11/Arpc5/Nox4/Lpar1/Pak3/Tmsb4x/Gpr65/Gmfg",19
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","8/852","74/25730",0.108108108108108,3.26481410988453,3.61058411878196,0.00306622882438977,0.0406838524589754,0.0320861964333827,"Crim1/Ranbp3l/Tmem64/Vegfc/Zfp932/Id2/Id3/Hand2",8
"GO:0099024","GO:0099024","plasma membrane invagination","8/852","74/25730",0.108108108108108,3.26481410988453,3.61058411878196,0.00306622882438977,0.0406838524589754,0.0320861964333827,"Gulp1/Cd36/Cd5l/Timd4/Rab31/Clec7a/Stap1/Msr1",8
"GO:0008360","GO:0008360","regulation of cell shape","12/852","144/25730",0.0833333333333333,2.51662754303599,3.37740005578174,0.00308727231580996,0.0406838524589754,0.0320861964333827,"Septin7/Kdr/Sema3e/Rhoj/Ccl24/Ccl7/Ccl11/Anxa1/Pdpn/Hexb/Lpar1/Lst1",12
"GO:0046683","GO:0046683","response to organophosphorus","12/852","144/25730",0.0833333333333333,2.51662754303599,3.37740005578174,0.00308727231580996,0.0406838524589754,0.0320861964333827,"Rap1a/Aqp1/Rap1b/Thbd/Crls1/Pde3a/Ins1/Kcnj8/P2ry12/Lpar1/Inhbb/Casp1",12
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","13/852","163/25730",0.0797546012269939,2.40855151358046,3.33849069604809,0.00310761024355269,0.0406838524589754,0.0320861964333827,"Pf4/Fgl2/Cbfb/Prnp/Pde5a/Arg1/Cd86/Ildr2/Anxa1/Vsig4/Mdk/Pla2g2f/Vsir",13
"GO:0003159","GO:0003159","morphogenesis of an endothelium","4/852","19/25730",0.210526315789474,6.35779589819619,4.32341575498791,0.00310970653813925,0.0406838524589754,0.0320861964333827,"Rhob/Kdr/Fgf1/Cxcr4",4
"GO:0010715","GO:0010715","regulation of extracellular matrix disassembly","4/852","19/25730",0.210526315789474,6.35779589819619,4.32341575498791,0.00310970653813925,0.0406838524589754,0.0320861964333827,"Ets1/Dpp4/Tgfb2/Pdpn",4
"GO:0033194","GO:0033194","response to hydroperoxide","4/852","19/25730",0.210526315789474,6.35779589819619,4.32341575498791,0.00310970653813925,0.0406838524589754,0.0320861964333827,"Cd36/mt-Nd1/Mgst1/Gpx1",4
"GO:0061154","GO:0061154","endothelial tube morphogenesis","4/852","19/25730",0.210526315789474,6.35779589819619,4.32341575498791,0.00310970653813925,0.0406838524589754,0.0320861964333827,"Rhob/Kdr/Fgf1/Cxcr4",4
"GO:0006910","GO:0006910","phagocytosis, recognition","6/852","44/25730",0.136363636363636,4.11811779769526,3.83084108416991,0.00312507543781604,0.0406838524589754,0.0320861964333827,"Colec12/Cd36/C2/C1s1/Clec7a/C1ra",6
"GO:1901532","GO:1901532","regulation of hematopoietic progenitor cell differentiation","6/852","44/25730",0.136363636363636,4.11811779769526,3.83084108416991,0.00312507543781604,0.0406838524589754,0.0320861964333827,"Kdr/Flt1/Tcf15/Foxc1/Tmsb4x/Spi1",6
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","9/852","91/25730",0.0989010989010989,2.98676675437239,3.51350485682011,0.003190754260678,0.0414292921287505,0.0326741034831823,"Cav1/Ccdc3/Arg1/Smim30/Il1r2/H2bc21/Stap1/Oas1a/Tnfrsf11b",9
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","7/852","59/25730",0.11864406779661,3.58299514601735,3.67579871527119,0.00325153730379162,0.0418878764712561,0.0330357759012441,"Pdcd10/Igfbp6/Prdx1/Tlr4/Pbk/Tgfb2/Clec7a",7
"GO:0070169","GO:0070169","positive regulation of biomineral tissue development","7/852","59/25730",0.11864406779661,3.58299514601735,3.67579871527119,0.00325153730379162,0.0418878764712561,0.0330357759012441,"Mef2c/Tmem119/Gpm6b/Bmp2/Nell1/Ccn1/Bmpr1b",7
"GO:0045807","GO:0045807","positive regulation of endocytosis","15/852","203/25730",0.0738916256157636,2.23149240269201,3.25989330362185,0.0032524474578196,0.0418878764712561,0.0330357759012441,"Cav1/Rap1a/Aplnr/Synj2bp/Cd36/Bicd1/B2m/C2/Wnt5a/Cd5l/Rab31/Pros1/Clec7a/Stap1/Cd14",15
"GO:0072012","GO:0072012","glomerulus vasculature development","5/852","31/25730",0.161290322580645,4.87089201877934,3.99077561982369,0.00326863331943961,0.0418878764712561,0.0330357759012441,"Aqp1/Pecam1/Cd34/Pdgfd/Acta2",5
"GO:1905523","GO:1905523","positive regulation of macrophage migration","5/852","31/25730",0.161290322580645,4.87089201877934,3.99077561982369,0.00326863331943961,0.0418878764712561,0.0330357759012441,"Rarres2/P2ry12/Rtn4/Cx3cr1/Mdk",5
"GO:0060350","GO:0060350","endochondral bone morphogenesis","8/852","75/25730",0.106666666666667,3.22128325508607,3.56510301982178,0.00333493496442582,0.0425228724049067,0.0335365791199673,"Bpnt2/Mef2c/Tmem119/Tlr4/Serpinh1/Col10a1/Foxc1/Bmpr1b",8
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","19/852","286/25730",0.0664335664335664,2.0062625168259,3.16683282459466,0.00334646832711483,0.0425228724049067,0.0335365791199673,"Bmi1/Mef2c/Prnp/Pde5a/Tlr4/Arg1/Bst1/Vcam1/Cd86/Il33/Prlr/Anxa1/Ccl12/Slc39a10/Cd55/Vsig4/Pla2g2f/Vsir/Lst1",19
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","10/852","109/25730",0.0917431192660551,2.77059912994788,3.42814336901551,0.00335264485078564,0.0425228724049067,0.0335365791199673,"Synj2bp/Kdr/Sulf1/Tgfb2/Npnt/Inhba/Bmp2/Vsir/Ccn1/Cdkn1c",10
"GO:0006612","GO:0006612","protein targeting to membrane","11/852","127/25730",0.0866141732283465,2.61570736756497,3.37786786463996,0.00336138942603306,0.0425228724049067,0.0335365791199673,"Sec61g/Sec61b/Arl6/Ssr3/Prnp/Rtp4/Tram1/Stom/Arl6ip1/Zdhhc2/Irgm2",11
"GO:0060840","GO:0060840","artery development","11/852","127/25730",0.0866141732283465,2.61570736756497,3.37786786463996,0.00336138942603306,0.0425228724049067,0.0335365791199673,"Aplnr/Adgrf5/Gja5/Tgfb2/Rtn4/Hey1/Mdk/Cxcr4/Foxc1/Hand2/Lox",11
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","24/852","396/25730",0.0606060606060606,1.83027457675345,3.08134955828824,0.00350956061679642,0.0442834558852697,0.0349251011987271,"Cav1/Bmi1/Ets1/Pf4/Fgl2/Cbfb/Dpp4/B2m/Prnp/Pde5a/Arg1/Chst4/Vcam1/Has2/Cd86/Ildr2/Anxa1/Cd55/Vsig4/Mdk/Pla2g2f/Gpr65/Vsir/Cd83",24
"GO:0010463","GO:0010463","mesenchymal cell proliferation","7/852","60/25730",0.116666666666667,3.52327856025039,3.62119079379168,0.00357795276463355,0.0444192943394585,0.0350322331211208,"Kdr/Gas1/Arhgap5/Wnt5a/Tbx18/Bmp2/Hand2",7
"GO:0045604","GO:0045604","regulation of epidermal cell differentiation","7/852","60/25730",0.116666666666667,3.52327856025039,3.62119079379168,0.00357795276463355,0.0444192943394585,0.0350322331211208,"Sgpp1/Nme2/Cd109/Tgfb2/Hey1/Foxc1/Mycl",7
"GO:0061082","GO:0061082","myeloid leukocyte cytokine production","7/852","60/25730",0.116666666666667,3.52327856025039,3.62119079379168,0.00357795276463355,0.0444192943394585,0.0350322331211208,"Cd36/Tlr4/Wnt5a/Tgfb2/Rtn4/Casp1/Casp4",7
"GO:0008347","GO:0008347","glial cell migration","8/852","76/25730",0.105263157894737,3.1788979490981,3.52038093341999,0.00362155212598851,0.0444192943394585,0.0350322331211208,"Efemp1/Ndn/Tgfb2/P2ry12/Rtn4/Hexb/Cx3cr1/Stap1",8
"GO:0042311","GO:0042311","vasodilation","8/852","76/25730",0.105263157894737,3.1788979490981,3.52038093341999,0.00362155212598851,0.0444192943394585,0.0350322331211208,"Pecam1/Kdr/Gja5/Ins1/Kcnj8/Bdkrb2/Adra2a/Gpx1",8
"GO:0048645","GO:0048645","animal organ formation","8/852","76/25730",0.105263157894737,3.1788979490981,3.52038093341999,0.00362155212598851,0.0444192943394585,0.0350322331211208,"Mef2c/Gng5/Wnt5a/Sulf1/Rdh10/Fgf1/Bmp2/Hand2",8
"GO:0003149","GO:0003149","membranous septum morphogenesis","3/852","10/25730",0.3,9.05985915492958,4.7175388962923,0.00364669679194092,0.0444192943394585,0.0350322331211208,"Id2/Tgfb2/Fzd2",3
"GO:0031055","GO:0031055","chromatin remodeling at centromere","3/852","10/25730",0.3,9.05985915492958,4.7175388962923,0.00364669679194092,0.0444192943394585,0.0350322331211208,"Cenpi/Oip5/Mis18a",3
"GO:0034080","GO:0034080","CENP-A containing chromatin assembly","3/852","10/25730",0.3,9.05985915492958,4.7175388962923,0.00364669679194092,0.0444192943394585,0.0350322331211208,"Cenpi/Oip5/Mis18a",3
"GO:0048050","GO:0048050","post-embryonic eye morphogenesis","3/852","10/25730",0.3,9.05985915492958,4.7175388962923,0.00364669679194092,0.0444192943394585,0.0350322331211208,"Kdr/Efemp1/Flt1",3
"GO:0051775","GO:0051775","response to redox state","3/852","10/25730",0.3,9.05985915492958,4.7175388962923,0.00364669679194092,0.0444192943394585,0.0350322331211208,"Bmal1/Clock/Npas2",3
"GO:0070391","GO:0070391","response to lipoteichoic acid","3/852","10/25730",0.3,9.05985915492958,4.7175388962923,0.00364669679194092,0.0444192943394585,0.0350322331211208,"Cd36/Tlr4/Cd14",3
"GO:0071223","GO:0071223","cellular response to lipoteichoic acid","3/852","10/25730",0.3,9.05985915492958,4.7175388962923,0.00364669679194092,0.0444192943394585,0.0350322331211208,"Cd36/Tlr4/Cd14",3
"GO:1903278","GO:1903278","positive regulation of sodium ion export across plasma membrane","3/852","10/25730",0.3,9.05985915492958,4.7175388962923,0.00364669679194092,0.0444192943394585,0.0350322331211208,"Atp1b3/Fxyd2/Fxyd5",3
"GO:0035767","GO:0035767","endothelial cell chemotaxis","5/852","32/25730",0.15625,4.71867664319249,3.89526727157952,0.00376994693698871,0.0448983408750712,0.0354100434884625,"Kdr/Smoc2/Fgf1/Tmsb4x/Cxcl13",5
"GO:0046597","GO:0046597","host-mediated suppression of symbiont invasion","5/852","32/25730",0.15625,4.71867664319249,3.89526727157952,0.00376994693698871,0.0448983408750712,0.0354100434884625,"Ifitm2/Apcs/Trim59/Ifitm6/Ifitm1",5
"GO:0060561","GO:0060561","apoptotic process involved in morphogenesis","5/852","32/25730",0.15625,4.71867664319249,3.89526727157952,0.00376994693698871,0.0448983408750712,0.0354100434884625,"Tgfb2/Foxc1/Ccn1/Spi1/Hand2",5
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","4/852","20/25730",0.2,6.03990610328638,4.17263045910552,0.00378638721055772,0.0448983408750712,0.0354100434884625,"Nbl1/Dpp4/Stap1/Klrk1",4
"GO:0009263","GO:0009263","deoxyribonucleotide biosynthetic process","4/852","20/25730",0.2,6.03990610328638,4.17263045910552,0.00378638721055772,0.0448983408750712,0.0354100434884625,"Cmpk1/Nme2/Cmpk2/Dck",4
"GO:0009265","GO:0009265","2'-deoxyribonucleotide biosynthetic process","4/852","20/25730",0.2,6.03990610328638,4.17263045910552,0.00378638721055772,0.0448983408750712,0.0354100434884625,"Cmpk1/Nme2/Cmpk2/Dck",4
"GO:0010958","GO:0010958","regulation of amino acid import across plasma membrane","4/852","20/25730",0.2,6.03990610328638,4.17263045910552,0.00378638721055772,0.0448983408750712,0.0354100434884625,"Rgs4/Arg1/Cltrn/Arl6ip1",4
"GO:0033631","GO:0033631","cell-cell adhesion mediated by integrin","4/852","20/25730",0.2,6.03990610328638,4.17263045910552,0.00378638721055772,0.0448983408750712,0.0354100434884625,"Dpp4/Vcam1/Npnt/Cxcl13",4
"GO:0046385","GO:0046385","deoxyribose phosphate biosynthetic process","4/852","20/25730",0.2,6.03990610328638,4.17263045910552,0.00378638721055772,0.0448983408750712,0.0354100434884625,"Cmpk1/Nme2/Cmpk2/Dck",4
"GO:0061042","GO:0061042","vascular wound healing","4/852","20/25730",0.2,6.03990610328638,4.17263045910552,0.00378638721055772,0.0448983408750712,0.0354100434884625,"Cd34/Kdr/Smoc2/Cxcr4",4
"GO:1903789","GO:1903789","regulation of amino acid transmembrane transport","4/852","20/25730",0.2,6.03990610328638,4.17263045910552,0.00378638721055772,0.0448983408750712,0.0354100434884625,"Rgs4/Arg1/Cltrn/Arl6ip1",4
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","10/852","111/25730",0.0900900900900901,2.72067842490378,3.36204587376087,0.00382206469365655,0.0452124527824132,0.0356577746090883,"Cav1/Igfbp3/Mef2c/Pdgfd/Tlr4/Has2/Nox4/Lpar1/Mdk/Tmsb4x",10
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","12/852","148/25730",0.0810810810810811,2.4486105824134,3.2706854806327,0.00385815255897097,0.0455299010616214,0.0359081370312406,"Rpl39/Cxcl14/Pf4/B2m/Ccl24/Ccl7/Ccl11/Ccl12/H2bc21/Ccl9/Ccl6/Cxcl13",12
"GO:0017145","GO:0017145","stem cell division","6/852","46/25730",0.130434782608696,3.93906919779547,3.69216342335517,0.00392181676755161,0.0460097126410563,0.0362865507668691,"Wwtr1/Bmi1/Tgfb2/Sox17/Sfrp2/Samd9l",6
"GO:0085029","GO:0085029","extracellular matrix assembly","6/852","46/25730",0.130434782608696,3.93906919779547,3.69216342335517,0.00392181676755161,0.0460097126410563,0.0362865507668691,"Fbln5/Gpm6b/Rgcc/Has2/Ramp2/Lox",6
"GO:0001756","GO:0001756","somitogenesis","8/852","77/25730",0.103896103896104,3.13761356014877,3.47639404189756,0.00392686025385971,0.0460097126410563,0.0362865507668691,"Meox1/Sema3c/Wnt5a/Tbx18/Tcf15/Foxc1/Sfrp2/Ifitm1",8
"GO:0002753","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","16/852","228/25730",0.0701754385964912,2.11926529939873,3.14149853446581,0.0040164565649349,0.0469477025084196,0.0370263166768721,"Rnf144a/Nek7/Cd36/Rsad2/Rnf125/Lamp2/Tlr4/Gbp2/Kcnj8/Cd86/Rtn4/Igtp/Oas1a/Casp4/Irgm2/Rab7b",16
"GO:0010876","GO:0010876","lipid localization","28/852","493/25730",0.0567951318458418,1.71518631736327,2.9672033595291,0.00423479569612102,0.0491827595062795,0.0387890425137493,"Cav1/Tmem30a/Gulp1/Sgpp1/Fabp4/Lypla1/Cd36/Igfbp3/Abcb1a/Atp11c/Abcb1b/Atp5pf/Plscr4/Sar1b/Rbp1/Kcnj8/Lipa/Anxa1/Rbp7/Gpihbp1/Plscr2/Inhba/Pla2g2f/Bdkrb2/Msr1/Slc5a8/Ptges/Abcd2",28
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","9/852","95/25730",0.0947368421052632,2.86100815418829,3.3629231039377,0.00425821869489426,0.0491827595062795,0.0387890425137493,"Cav1/Cd36/Ptgis/Tlr4/Dynll1/Cx3cr1/Ddah1/Clec7a/Klrk1",9
"GO:0048644","GO:0048644","muscle organ morphogenesis","9/852","95/25730",0.0947368421052632,2.86100815418829,3.3629231039377,0.00425821869489426,0.0491827595062795,0.0387890425137493,"S1pr1/Serp1/Ankrd1/Tgfb2/Tcf15/Hey1/Fzd2/Foxc1/Bmp2",9
"GO:0060761","GO:0060761","negative regulation of response to cytokine stimulus","9/852","95/25730",0.0947368421052632,2.86100815418829,3.3629231039377,0.00425821869489426,0.0491827595062795,0.0387890425137493,"Cav1/Ccdc3/Arg1/Smim30/Il1r2/H2bc21/Stap1/Oas1a/Tnfrsf11b",9
"GO:0061053","GO:0061053","somite development","9/852","95/25730",0.0947368421052632,2.86100815418829,3.3629231039377,0.00425821869489426,0.0491827595062795,0.0387890425137493,"Meox1/Sema3c/Wnt5a/Tbx18/Tcf15/Foxc1/Frzb/Sfrp2/Ifitm1",9
"GO:0035051","GO:0035051","cardiocyte differentiation","15/852","209/25730",0.0717703349282297,2.16743041983961,3.13602000181785,0.00426763631562311,0.0491827595062795,0.0387890425137493,"Cacybp/Mef2c/Abcb1a/Sema3c/Rgs4/Tbx18/Pi16/Kcnj8/Vcam1/Tgfb2/Nox4/Sox17/Inhba/Bmp2/Hand2",15
"GO:0061437","GO:0061437","renal system vasculature development","5/852","33/25730",0.151515151515152,4.57568644188362,3.80363385760995,0.0043239931533574,0.0495999307871137,0.0391180536288278,"Aqp1/Pecam1/Cd34/Pdgfd/Acta2",5
"GO:0061440","GO:0061440","kidney vasculature development","5/852","33/25730",0.151515151515152,4.57568644188362,3.80363385760995,0.0043239931533574,0.0495999307871137,0.0391180536288278,"Aqp1/Pecam1/Cd34/Pdgfd/Acta2",5
"GO:0048738","GO:0048738","cardiac muscle tissue development","19/852","293/25730",0.0648464163822526,1.95833133041709,3.05309326315621,0.00434377872908603,0.049690199876205,0.0391892462900283,"S1pr1/Cacybp/Mef2c/Abcb1a/Dipk2a/Rgs4/Gja5/Tbx18/Id2/Ankrd1/Pi16/Kcnj8/Tgfb2/Fgf1/Nox4/Hey1/Foxc1/Bmp2/Hand2",19
"GO:0015711","GO:0015711","organic anion transport","28/852","494/25730",0.0566801619433198,1.71171428028359,2.95585015569758,0.00435244961089487,0.049690199876205,0.0391892462900283,"Fabp4/Lypla1/Slc16a1/Cd36/Mpc2/Abcb1a/Slc33a1/Abcb1b/Atp5pf/Rgs4/Slc25a40/Mgst1/Arg1/Cltrn/Rbp1/Arl6ip1/Kcnj8/Slc25a24/Anxa1/Rbp7/Slc16a10/Slc39a10/Pla2g2f/Bdkrb2/Slc5a8/Emb/Ptges/Abcd2",28
"GO:0001569","GO:0001569","branching involved in blood vessel morphogenesis","6/852","47/25730",0.127659574468085,3.85525921486365,3.62572711142405,0.00437225290518122,0.049690199876205,0.0391892462900283,"Kdr/Sema3e/Flt1/Mdk/Cxcr4/Sfrp2",6
"GO:0002691","GO:0002691","regulation of cellular extravasation","6/852","47/25730",0.127659574468085,3.85525921486365,3.62572711142405,0.00437225290518122,0.049690199876205,0.0391892462900283,"Pecam1/Plvap/Pdgfd/Chst4/Mdk/Lyve1",6
